Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
flake8 fix,0.48426557,Bugfixes,,0
add remote_addr property for proxy fix,0.4088356,Adds a route.uri accessor,,0
Merge pull request #6 from channelcat/master,0.46518567,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,merge upstreaming master branch,0
Merge pull request #839 from asvetlov/patch-1,0.5061802,To see the exhaustive list of pull requests included in this release see: ,Drop benchmarks from README,0
Drop benchmarks from readme,0.37195385,#2009 Remove Sanic test client to its own package,,0
Merge pull request #851 from zenixls2/issue-805,0.44554636,This pull request encompasses a lot of bug fixes among other things.,don't let default LOGGING to dictConfig influence already existed configs,0
dont let dictConfig influence already exists configs,0.5177064,Config using from_pyfile,,0
Merge pull request #850 from r0fls/versioning,0.5101368,To see the exhaustive list of pull requests included in this release see: ,Versioning,0
add versioning,0.44378114,[#1969][] Update multidict version requirements,,0
Merge branch 'master' of https://github.com/channelcat/sanic,0.54429114,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
Merge pull request #831 from yunstanford/auto-doc,0.4422749,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,Improve Documentation.,0
Merge branch 'auto-doc' of https://github.com/yunstanford/sanic,0.6065684,https://github.com/sanic-org/sanic/commit/3a1a9f071df24e2fe0ff5aac7d529019034fe898,,0
Merge pull request #847 from youknowone/gunicorn,0.46290815,This pull request encompasses a lot of bug fixes among other things.,ensure loop.close() and sys.exit() in gunicorn worker,0
Protocol configurable gunicorn worker,0.5456769,Fix duplicate signal settings for gunicorn worker #655 ,,0
ensure loop.close() and sys.exit() in gunicorn worker,0.5216912,#2621 #2634 Send SIGKILL on subsequent ctrl+c to force worker exit,,0
Merge pull request #844 from sfermigier/patch-1,0.53001565,To see the exhaustive list of pull requests included in this release see: ,Add missing code block qualifier,0
Add missing code block qualifier,0.39548725,#2290 Add contextual exceptions,,0
Merge pull request #843 from yunstanford/case-insensitive-check,0.564306,2097 Allow case-insensitive HTTP Upgrade header,Case insensitive check,0
should call lower just once,0.27938813,#2513 Better request cancel handling,,0
case-insensitive check for header fields,0.6326012,2097 Allow case-insensitive HTTP Upgrade header,,0
Drop aiohttp from benchmark table,0.37741113,1562 Switch to use request-async for test_client from aiohttp,"The reason is: aiohttp with disabled access log shows about 16,000 RPS on sanic's own benchmark. It's pretty much faster than 3,000 RPS from the table. I'm not a Sanic dev team member. You should not trust users to update this table but manage periodic updates yourself. If you don't want to do it --- it's up to you. Please just drop very incorrect and outdated numbers from README in this case.",0
Merge pull request #5 from channelcat/master,0.4628547,To see the exhaustive list of pull requests included in this release see: ,merge upstream master branch,0
Merge pull request #815 from yunstanford/master,0.456295,To see the exhaustive list of pull requests included in this release see: ,add graceful timeout when shutdown,0
improve doc and remove warnings,0.6044985,#2052 Fix some examples and docs,,0
add auto-doc support,0.50340915,#2662 Add basic file browser (HTML page) and auto-index serving,,0
Merge pull request #756 from qwesda/master,0.47850037,To see the exhaustive list of pull requests included in this release see: ,fixes #755 fragmented headers,0
Merge pull request #826 from yunstanford/pytest-sanic,0.5321184,"1464 Upgrade pytest, and fix caplog unit tests",Pytest sanic,0
Merge pull request #814 from Frzk/forbidden-exception,0.46313453,To see the exhaustive list of pull requests included in this release see: ,Added a Forbidden exception,0
Merge pull request #829 from Frzk/config_doc,0.48443675,Add missed documentation for config section.,Fixed an error : Sanic.__init__ doesn't have a load_vars parameter.,0
Fixed a small error : Sanic.__init__ doesn't have a load_vars parameter.,0.6705162,load_env keyword argument of Sanic,It is load_env.,0
Merge pull request #821 from Frzk/bearer-support,0.4796895,To see the exhaustive list of pull requests included in this release see: ,Inverted the order of prefixes in Request.token property.,0
add an example,0.41468763,must start with letter or _,,0
add pytest-sanic,0.60750675,#1924 Adding --strict-markers for pytest,,0
Simplified the Unauthorized.__init__ signature.,0.71605116,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),"It doesn't really make sense to have a realm parameter in the method signature. Instead, one can simply set the realm in the challenge dict if necessary. Also fixed the tests accordingly (and added a new one for ""Bearer"" auth-scheme).",1
"Fixed support for ""Bearer"" and ""Token"" auth-schemes.",0.4233465,This pull request encompasses a lot of bug fixes among other things.,"Removed the test for ""Authentication: Bearer Token "" which was not supposed to exist (see https://github.com/channelcat/sanic/pull/821) Also added a call to split when retrieving the token value to handle cases where there are leading or trailing spaces.",0
Merge branch 'master' into forbidden-exception,0.27171785,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),,0
Merge pull request #823 from ojii/cookies-warning,0.4393794,#1922 Add explicit ASGI compliance to the README,Added a warning to the cookies documentation about security,0
Added a warning to the cookies documentation about security,0.5612211,- #2706 Add convenience methods for cookie creation and deletion,,0
Merge remote-tracking branch 'upstream/master',0.33981755,2149 Remove Travis CI in favor of GitHub Actions,Conflicts: sanic/server.py,0
Inverted the order of prefixes in Request.token property.,0.5870107,Fix error where request.token() would fail if Authorization headers were not provided #731 ,As suggested by @allan-simon See: https://github.com/channelcat/sanic/pull/811#pullrequestreview-46144327,0
Merge pull request #818 from youknowone/debug,0.527399,To see the exhaustive list of pull requests included in this release see: ,Introduce debug mode for HTTP protocol,0
Merge pull request #819 from r0fls/817,0.47632432,To see the exhaustive list of pull requests included in this release see: ,convert environment vars to int if digits,0
use try/except,0.5686239,sanic.exceptions.abort,,0
float logic,0.44139063,Deprecates <foo:number> in favor of <foo:float>,,0
convert environment vars to int if digits,0.50868356,#2330 Custom type casting on environment variables,,0
Introduce debug mode for HTTP protocol,0.5900576,#2378 Introduce HTTP/3 and autogeneration of TLS certificates in DEBUG mode,,0
fix a unit test,0.69384325,Fix unittests on windows,,0
add unit test,0.5447289,Fix unittests on windows,,0
add graceful_shutdown_timeout to gunicorn worker,0.52714235,Fix duplicate signal settings for gunicorn worker #655 ,,0
add graceful_shutdown_timeout,0.63542163,1558 Fix graceful shutdown.,,0
Merge pull request #811 from Frzk/bearer-support,0.4870649,To see the exhaustive list of pull requests included in this release see: ,Added support for 'Authorization: Bearer ' header...,0
Merge pull request #813 from Frzk/unauthorized-exception,0.46094304,To see the exhaustive list of pull requests included in this release see: ,Added an Unauthorized exception,0
Fixed the test for the new Unauthorized exception.,0.6784029,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),,0
Added a Forbidden exception,0.54048383,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),Also added a small test.,0
Modified the name of an argument.,0.48981524,#2355 Ignore name argument in Python 3.7,,0
Added a Unauthorized exception.,0.65772384,Changed Unauthorized exception __init__ to be more like the rest of the exceptions #914 (Thanks to @CharAct3),Also added a few tests related to this new exception.,0
Recycling gunicorn worker (#800),0.61055857,A gunicorn worker! #545 (Thanks to @messense),"  add recycling feature to gunicorn worker   add unit tests   add more unit tests, and remove redundant trigger_events call   fixed up unit tests   make flake8 happy   address feedbacks   make flake8 happy   add doc ",0
Added support for 'Authorization: Bearer ' header in Request.token property.,0.7385807,Fix error where request.token() would fail if Authorization headers were not provided #731 ,Also added a test case for that kind of header.,1
Merge pull request #764 from stopspazzing/master,0.46998838,To see the exhaustive list of pull requests included in this release see: ,Clean up of examples.,0
re-add extensions.md to fix merge conflict.,0.44597504,1487 Remove deleted repo from extensions list,,0
Merge pull request #809 from jrocketfingers/feature/allow-textual-responses,0.494506,This pull request encompasses a lot of bug fixes among other things.,Allow textual responses when using test_client and aiohttp 2,0
Conform to pep8,0.42811337,#2362 22.3 Deprecations and changes,,0
Allow textual responses when using test_client and aiohttp 2,0.6750787,1562 Switch to use request-async for test_client from aiohttp,,0
Delete extensions.md,0.6119159,1487 Remove deleted repo from extensions list,non-core content moved to wiki,0
Merge pull request #802 from yunstanford/add-match-info,0.47070614,To see the exhaustive list of pull requests included in this release see: ,Add match_info property to request class,0
add match_info to request,0.63025236,request.match_info is now a cached (and not computed) property,,0
Merge pull request #795 from ekampf/patch-1,0.49684286,To see the exhaustive list of pull requests included in this release see: ,Prevent run from overriding logging config set in constructor,0
