Index,Message,Description,Message Abstract,Description Abstract
3748,Use createClass,"It's annoying to scroll to the bottom of the file just to see propTypes and contextTypes. By convention, I usually keep this info at the top of my class definition, which makes it easier for me to scan. Using createClass lets us keep it up top without resorting to ES7 static properties.",Use createClass,"It's annoying to scroll to the bottom of the file just to see propTypes and contextTypes. By convention, I usually keep this info at the top of my class definition, which makes it easier for me to scan. Using createClass lets us keep it up top without resorting to ES7 static properties."
3749,Merge pull request #2647 from rackt/1.1-context.router,1.1 context.router,Merge pull request #2647 from rackt/1.1-context.router,1.1 context.router
3750,remove deprecation messages from production builds,,remove deprecation messages from production builds,
3751,deprecated all mixins,,deprecated all mixins,
3752,added changes to context.router,"the upgrading information is jumping ahead a bit, while I’d love the upgrading information to match perfectly with then commits, I think the best way to communicate a clear upgrade path is to do it cohesively, so I’ll be editing this further when the other commits land, just dumping it in now so we don’t forget it!",added changes to context.router,"the upgrading information is jumping ahead a bit, while I’d love the upgrading information to match perfectly with then commits, I think the best way to communicate a clear upgrade path is to do it cohesively, so I’ll be editing this further when the other commits land, just dumping it in now so we don’t forget it!"
3753,deprecate context.history and context.location,refs #2646,deprecate context.history and context.location,refs #2646
3754,added context.router,refs #2646,added context.router,refs #2646
3755,Version 1.0.1,,Version 1.0.1,
3756,be able to release again D:,,be able to release again D:,
3757,add new version to changes.md,,add new version to changes.md,
3758,"Revert ""move RoutingContext tests to their own file""","didn't look closely enough, turns out these are RoutingContext tests! This reverts commit 824c816c306062c1595d4ea6de2ff409c1c28897.","Revert ""move RoutingContext tests to their own file""","didn't look closely enough, turns out these are RoutingContext tests! This reverts commit 824c816c306062c1595d4ea6de2ff409c1c28897."
3759,move RoutingContext tests to their own file,,move RoutingContext tests to their own file,
3760,Merge pull request #2643 from taion/docs-histories,Clean up histories guide a bit,Merge pull request #2643 from taion/docs-histories,Clean up histories guide a bit
3761,Clean up histories guide a bit,,Clean up histories guide a bit,
3762,Merge pull request #2634 from paulshen/patch-1,Small fix in API.md,Merge pull request #2634 from paulshen/patch-1,Small fix in API.md
3763,Small fix in API.md,,Small fix in API.md,
3764,Merge pull request #2633 from allanhortle/patch-1,Remove getQueryParams(),Merge pull request #2633 from allanhortle/patch-1,Remove getQueryParams()
3765,Remove getQueryParams(),In version 13 there was no getQueryParams(). getQuery returns the object. https://github.com/rackt/react-router/blob/0.13.x/doc/06%20Mixins/State.md,Remove getQueryParams(),In version 13 there was no getQueryParams(). getQuery returns the object. link
3766,Merge branch 'Download-docs-serverrendering-2622-2',,Merge branch 'Download-docs-serverrendering-2622-2',
3767,Explain arguments to match callback (in API docs for match).,Changed outdated note and added match to ToC See #2630 Fixes #2622,Explain arguments to match callback (in API docs for match).,Changed outdated note and added match to ToC See #2630 Fixes #2622
3768,Merge pull request #2627 from taion/getIndexRoute-docs,Fix getIndexRoute docs,Merge pull request #2627 from taion/getIndexRoute-docs,Fix getIndexRoute docs
3769,Fix getIndexRoute docs,,Fix getIndexRoute docs,
3770,Merge pull request #2615 from naemono/2605-link-hash-doc-updates,Hash documentation update concerning scroll management.,Merge pull request #2615 from naemono/2605-link-hash-doc-updates,Hash documentation update concerning scroll management.
3771,Hash documentation update concerning scroll management.,Doc notes around scroll position management not being currently handled by react-router. Closes #2605,Hash documentation update concerning scroll management.,Doc notes around scroll position management not being currently handled by react-router. Closes #2605
3772,Merge pull request #2599 from taion/fix-huge-apps,Update huge-apps example,Merge pull request #2599 from taion/fix-huge-apps,Update huge-apps example
3773,Merge pull request #2581 from taion/warn-routes-change,Warn on attempting to change ,Merge pull request #2581 from taion/warn-routes-change,Warn on attempting to change 
3774,Fix /course/:courseId/grades,,Fix /course/:courseId/grades,
3775,Use module.export when using require,,Use module.export when using require,
3776,Fix for Babel 6 module.exports change,,Fix for Babel 6 module.exports change,
3777,Warn on attempting to change ,,Warn on attempting to change ,
3778,Merge pull request #2579 from taion/update-CHANGES,Update a few missing things in CHANGES,Merge pull request #2579 from taion/update-CHANGES,Update a few missing things in CHANGES
3779,Update a few missing things in CHANGES,,Update a few missing things in CHANGES,
3780,Merge pull request #2530 from taion/es6-build,Add ES6 module build,Merge pull request #2530 from taion/es6-build,Add ES6 module build
3781,Add ES6 module build,,Add ES6 module build,
3782,Merge pull request #2544 from taion/test-node,Run the server rendering test against Node,Merge pull request #2544 from taion/test-node,Run the server rendering test against Node
3783,Run the server rendering test against Node,,Run the server rendering test against Node,
3784,Merge pull request #2573 from rackt/taion-patch-1,Clarify getIndexRoute example,Merge pull request #2573 from rackt/taion-patch-1,Clarify getIndexRoute example
3785,Clarify getIndexRoute example,,Clarify getIndexRoute example,
3786,Fix examples since we don't do es7 statics :zap:,,Fix examples since we don't do es7 statics :zap:,
3787,Merge pull request #2545 from taion/named-components-key,Pass key on named components to createElement,Merge pull request #2545 from taion/named-components-key,Pass key on named components to createElement
3788,Pass key on named components to createElement,,Pass key on named components to createElement,
3789,Add note about ES6 syntax,,Add note about ES6 syntax,
3790,Merge pull request #2563 from taion/fix-super,Fix using this before super,Merge pull request #2563 from taion/fix-super,Fix using this before super
3791,Fix using this before super,,Fix using this before super,
3792,Merge pull request #2540 from mattydoincode/master,Remove static properties for ie8 compatibility,Merge pull request #2540 from mattydoincode/master,Remove static properties for ie8 compatibility
3793,Update CHANGES.md,,Update CHANGES.md,
3794,Merge pull request #2534 from taion/fix-coverage,Fix usage of coverage reporters in Karma,Merge pull request #2534 from taion/fix-coverage,Fix usage of coverage reporters in Karma
3795,Fix usage of coverage reporters in Karma,,Fix usage of coverage reporters in Karma,
3796,protect ie8!,,protect ie8!,
3797,Merge pull request #2548 from rackt/revert-2507-nh-add-state-to-onUpdate,"Revert ""Pass route state to onUpdate callback""",Merge pull request #2548 from rackt/revert-2507-nh-add-state-to-onUpdate,"Revert ""Pass route state to onUpdate callback"""
3798,Let karma-browserstack-launcher start the tunnel,,Let karma-browserstack-launcher start the tunnel,
3799,"Revert ""Pass route state to onUpdate callback""",,"Revert ""Pass route state to onUpdate callback""",
3800,Merge pull request #2531 from taion/clean-lib,Clean output directory before transpiling,Merge pull request #2531 from taion/clean-lib,Clean output directory before transpiling
3801,Merge pull request #2535 from taion/fix-configs,Fix build configs,Merge pull request #2535 from taion/fix-configs,Fix build configs
3802,Match code style on test entry point,,Match code style on test entry point,
3803,Remove unused karma-firefox-launcher,,Remove unused karma-firefox-launcher,
3804,Run against Node stable and cache npm dependencies,,Run against Node stable and cache npm dependencies,
3805,note about transitioning,,note about transitioning,
3806,Update API.md,,Update API.md,
3807,Clean output directory before transpiling,,Clean output directory before transpiling,
3808,Only build master on Travis,,Only build master on Travis,
3809,Merge pull request #2527 from solugebefola/patch-1,typo fix,Merge pull request #2527 from solugebefola/patch-1,typo fix
3810,typo fix,,typo fix,
3811,Merge pull request #2526 from taion/update-isRequired-note,Clarify isRequired and cloneElement note,Merge pull request #2526 from taion/update-isRequired-note,Clarify isRequired and cloneElement note
3812,Clarify isRequired and cloneElement note,,Clarify isRequired and cloneElement note,
3813,Merge pull request #2507 from nhunzaker/nh-add-state-to-onUpdate,Pass route state to onUpdate callback,Merge pull request #2507 from nhunzaker/nh-add-state-to-onUpdate,Pass route state to onUpdate callback
3814,Update changelog and API documentation with onUpdate changes,,Update changelog and API documentation with onUpdate changes,
3815,"Revert ""Merge pull request #2492 from taion/housekeeping""","This reverts commit 0825e9b7bb1be817ada4bad4a9d4c474096f77a9, reversing changes made to c6968d52748102f63904878de0620d9980412449.","Revert ""Merge pull request #2492 from taion/housekeeping""","This reverts commit 0825e9b7bb1be817ada4bad4a9d4c474096f77a9, reversing changes made to c6968d52748102f63904878de0620d9980412449."
