Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
759,save choice of action framework to persistent settings,0.4620945,feat: Make sure to save server type change even without setting change #973,,0
760,"add server monitoring with logs, server stopping, etc...",0.6161138,"Fix: With logTimestamps set to true, server console timestamps would all update anytime a new one came in",,0
761,Fix issue 312 (#313),0.6166775,Fix: Resolve python recorder errors (#323),Refactor recorder and main appium thread,0
762,"ensure that caps shown for running and already-run test are those used, not those recorded",0.51983464,feat: Make sure formatted caps stays visible in saved caps area #973,,0
763,Update readme with cloud provider information,0.65258527,fix: getCurrentSessions for cloud providers using Basic Auth link,,0
764,add missing then,0.44302335,[note],,0
765,"Change build owner to dpgraham, include latest.json",0.42706746,feat: replace internal Appium client from wd to web2driver,,0
766,chore(deps): bump appium-support from 2.47.1 to 2.48.1 (#1466),0.8133559,Bump embedded Appium version to 1.22.0,,1
767,feat: remove testingbot from avoidServerTypes in getRunningSessions (#1072),0.6327696,TestingBot (#862) (88d8f0f),* Can tap selected element * Added clear and sendKeys * Stub in codeFor_clickElement * Added 'clear' button * Stubbed in 'sendKeys' button * Moved CSS into separate file,0
768,Fix badge alignment [ci skip],0.50683844,Feature: Add relaxed security flag (#607),"* Added search button to Inspector component * Updated reducer to show and hide modal * Added the modal to the Source component and make it visible when click search button * Stubbed the actual modal * Can input strategy and selector * Added form to input strategy and selector * Shows loading indicator when click search * When search complete, hides the modal * Can search for elements and shows results * Shows located elements in the modal as a multi-select list * Searches for elements that match the user-provided criteria",0
769,Cleanup package json (#912),0.46168423,Feature: Can edit raw desired capabilities JSON string (#267),,0
770,Prepare for 1.6.3,0.5185429,Feature: Set Appium version to 1.6.4,,0
771,Skip integration tests if no GITHUB_TOKEN (#606),0.5164513,TestingBot (#862) (88d8f0f),Also added error handler for element search,0
772,Merge pull request #244 from jlipps/master,0.49472582,fix: get filePaths #1521,varName plus varIndex is used to determine the variable In java it's varName.get(varIndex) (e.g.: els1.get(0)) For the rest it's varName[varIndex) (e.g.: els1[0]) Fixed bug in restart; wasn't correctly clearing element cache,0
773,Linting fixes (#658),0.5216825,Fix: Remove unneeded ipc binding (#612),,0
774,chore: Fix ENV secret problem in crowdin (#863),0.40896636,Feature:  Default to use env variables for SauceLabs and TestObject if credentials not provided through UI (#177),Don't clear the elCache anymore. Keep the elCache Don't need to unselect elements anymore Fix bug. Don't do 'findAndAssign' for elements inside arrays,0
775,fix: have new session button open inspector webpage,0.7344138,Moved the inspector feature (New session windows section) to link,"Added method to test uniqueness of an attrName + value in an XML doc Use that method to test if something is NOT unique. If it is not unique, do not add it to the locators",1
776,Set default values for capabilities,0.5650396,Feature: Link to desired capabilities documentation (#188),"Store the path of the selectedElement Added a check when setting the selected element ID that the selectedElement didn't change by the time it got to that point Unselecting elements gets rid of path, id, variableName, variableType",0
777,chore: Update translations (#2084),0.8263836,Update translations,"Clear the variable name cache when clearRecording is called Rename appium-driver-extender to appium-method-handler When clearRecording is called, clear the element cacher on appium-method-handler and restart the counter Unselect element on clearRecording so that there's no stale element ID",1
778,fix: defect that made obj args not work,0.7030395,"Fix defect that made ""object"" args not work for capabilities (ef2ff5d)","When calling selectElement, use optimal locator strategy Before it was using the XPath Now, it finds the optimal selector strategy (the last strategy found in getLocators method) and uses that Updated findAndAssign for recorders so that it handles all of the strategies Refactor selectedElement component to use the helper method when displaying the selectors",1
779,Merge pull request #395 from janosvitok/fix-ruby-renderer-typo,0.50095177,fix: get filePaths #1521,"If we already recorded a find statement for an element or array of elements, don't record it again Accomplish this by caching elements in Redux and then not recording a find if one is in the cache already",0
780,ci: Update weekly.js.yml (#1489),0.52582645,Get Timings button in element section to confirm their performance #1448,,0
781,CI fixes,0.4545194,[note],"When Appium gets a result back, it records the action that finds the element followed by the action on the element",0
782,remove sqlite3 from deps now that it is no longer needed,0.42551956,Fix: Debounce calls to selectElement (#325),If it's an array it displays different statement (e.g.: Java if isArray shows List),0
783,Fix: for logLevel being honored and icons for log levels cleanup to accept colorized logs from Appium (#2096),0.5475861,Fix: Limit number of rendered logs to 1000 (#263),,0
784,"Build ""main.js"" to ""dist"" instead of the root.  (#757)",0.4199552,Feature: Make ANDROID_HOME and JAVA_HOME settable from the UI,"If elementId isn't there, disable tap and sendKeys Added more logging",0
785,default custom server port to 4723 which is the value in placeholder (#670),0.9472728,Fix: Default custom server port to 4723 which is the value in placeholder (#670) ,Added integration tests Added integration testing to the workflow,1
786,chore(deps): bump follow-redirects from 1.14.1 to 1.14.7 (#1960),0.5178549,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),"When scroll buttons show, the bottom is unclickable Added padding so that we can scroll to it Fixed incorrectly placed ID's too",0
787,Ask user to close Appium instead of restarting it,0.80806017,"Feature: When update complete, updater dialog asks user to close Appium instead of restarting it",fix recorder css and add docs for recorder,1
788,chore(deps-dev): bump sinon from 9.0.2 to 9.2.0 (#1589),0.6092193,Bump Appium version to 1.19.1,,0
789,switch semver format,0.38571113,feat: Make sure to save server type change even without setting change #973,,0
790,Build updates (#531),0.57677287,This build is no longer available due to a major bug,Stub in codeFor_clickElement Added 'clear' button Stubbed in 'sendKeys' button,0
791,Add recorder code for tap,0.65991807,Fix: Recorder css and add docs for recorder,,0
792,chore(deps): bump i18next from 19.4.4 to 19.4.5 (#1400),0.5984061,Bump Appium version to 1.19.1,,0
793,fix: attach to an existing session (#1506),0.8809223,Fix to attaching to an existing session link,Shows located elements in the modal as a multi-select list Searches for elements that match the user-provided criteria,1
794,ensure lodash is referenced as a dependency,0.50997984,Please use link to avoid codesign problem.,"Added form to input strategy and selector Shows loading indicator when click search When search complete, hides the modal",0
795,feat: Update to antd v4 - 2 (#1267),0.6569743,feat: Update to Appium 1.18.2,Added search button to Inspector component Updated reducer to show and hide modal Added the modal to the Source component and make it visible when click search button Stubbed the actual modal,0
796,fix: stale session ids being displayed in the attach to session dropdown (to master) (#1736),0.95786655,Fix: stale session ids being displayed in the attach to session dropdown #1727,"Added inspector tests + more documentation Updated CONTRIBUTING to explain how to run tests Added 'package-e2e-test' script that needs to be run before running e2e tests Added id attributes to elements to make them easier to select Tests record, refresh, select & tap element Added page object model for inspector Added base page object Added inspector page object which extends base page and contains references to selectors and various interactions Refactor main-e2e-test to use page object model",1
797,Merge pull request #588 from appium/dpgraham-android-home-variable,0.5199058,feat: replace internal Appium client from wd to web2driver,"Transpiles mocha e2e tests using babel Refactor tests in main-e2e.test.js to use async/await, const, etc... Stubbed in inspector-e2e.test.js",0
798,Revert 492 dpgraham yarn installation (#506) (#507),0.48169395,Pcloudy (#830) (de0a295),,0
799,Moved CSS into separate file,0.45628506,Fix: Swipe SVG was obscured due to CSS (#300),,0
800,"implement 'back' codegen, and tighten up control button design",0.51873,Fix: Add buttons that scroll source left and right so that XML is not clipped (#183),,0
801,Merge pull request #102 from jlipps/master,0.47669056,fix: get filePaths #1521,,0
802,fix: Revert electron-builder in order to complete publishing package tasks (#1102),0.60695004,Revert Electron back to 1.7.11,,0
803,Add spacing between commands,0.35592055,Feature: Add keyboard shortcut to clear terminal logs (#419),,0
804,Unbind ipc renderer listeners (#612),0.7106595,Fix: Remove unneeded ipc binding (#612),add basic recording functionality,1
805,feat: add viewtag as search locator strategy (#1087),0.6086382,Feature: Add locator modal to search for elements and perform basic interactions on them (#244),,0
806,feat: Make cloud providers individually selectable (#876),0.8354578,Stop showing all cloud providers on tab. Make cloud providers individually selectable from a modal (#876) (87624a8),,1
