Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
913,Backers: wtleung → Raymond WT Leung,0.37124667,StripeDialog: Add translator comment by @davidmhewitt in link,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
914,Simplify substring calculations for component (#1358),0.3952781,* Add Math to Science category,Currently translated at 46.3% (64 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
915,add margin around app info header,0.5931387,Ellipsize long app names in App Info views,Currently translated at 46.3% (64 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
916,UpdateManager (#248),0.6469037,Updates View Improvements:,Currently translated at 34.7% (48 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
917,Resolve conflicts,0.31084883,The list of issues closed by this release can be found here.,Currently translated at 34.7% (48 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
918,Use native AppStream categories.,0.65479577,Get brand colors from the AppStream standard so more apps are supported,Currently translated at 18.8% (26 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
919,Synchronously register the DBus interface (#256),0.433568,FlatpakBackend: Handle transaction success state correctly by @davidmhewitt in link,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
920,Unescape markup for package names (#1118),0.51901066,Pretty output Flatpak package origins by @meisenzahl in link,"fix(AppInfoView): Change app description to Gtk.Label This was originally a Gtk.Label in the very beginning, but early on was changed to be a Gtk.TextView in e37fc748b4693d64d48a119f532e181eb3dfd3c7 While working on changes to make AppCenter function at narrow window widths, I noticed that some applications (Notably Veloren in Flathub) had description widgets that prevented the window from shrinking below a minimum width which was very wide and unsuitable for narrow windows. Changing the App description to a label seems to prevent this, however, I was unsure of the original reasons for the change to a TextView fix(style): minor code style fix Update AppData with fix description. Update src/Views/AppInfoView.vala Updates based on feedback in PR Co-authored-by: Cassidy James Blaede cassidy@elementary.io Update src/Views/AppInfoView.vala Set description text property directly instead of using setter Co-authored-by: Cassidy James Blaede cassidy@elementary.io Set correct property for label text fix: remove extra git file Co-authored-by: Cassidy James Blaede cassidy@elementary.io",0
921,Update banner buttons for greenfield (#1483),0.6338868,Clicking the updates badge in the header navigates to the updates view,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
922,AppListRow → AppRowInterface (#1576),0.61383045,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,Currently translated at 21.0% (29 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
923,Fix homepage banner (#796),0.5851472,- Navigate banners on the home page with multitouch gestures,Currently translated at 100.0% (225 of 225 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
924,Creating FUNDING.yml,0.4417671,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
925,Add additional categories to Games (#755),0.6679435,Amusements appear in the Games category,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
926,Move drivers logic to separate class (#965),0.35854495,Install Linux kernel headers with NVIDIA drivers,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
927,Translated using Weblate (Español (España)),0.63447905,- Updated translations,,0
928,Don't block the appcenter when there is an untrusted package.,0.7393185,Warn about non-curated apps,Currently translated at 97.1% (134 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
929,More package operation cancellation crash fixes (#973),0.67204195,Fix crashes,FlatpakBackend: Improve XML parsing efficiency Potential minor efficiency follow up to #1731,0
930,appdata: update bug tracker URL (#363),0.5829376,App Info Page Improvements:,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
931,Release 0.2.1,0.599682,AppCenter 0.2.2 is out!,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
932,Do not show uninstall button for OS updates,0.7352084,Don't show uninstall buttons for essential system components,Currently translated at 100.0% (138 of 138 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
933,Translated using Weblate (Portuguese (Brazil)),0.59190214,- Updated translations,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
934,Remove maximum size restriction (#371),0.5709647,Allow window to shrink to much narrower sizes,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
935,"Use dbus to reboot via GNOME, if possible (#819)",0.5033567,Ask the user to manually restart if we can't ask the session to prompt,,0
936,Release 3.7.1 (#1639),0.54998004,appcenter 3.2.3 is out! ,FlatpakBackend: Sort stable apps in XML first Update appdata,0
937,Stop action button moving (Fixes #836) (#862),0.75701547,* Prevent action buttons from jumping around,,1
938,AppInfoView: Fix layout for overly wide origin combobox (#1417),0.72705203,Fix long origin comboboxes breaking the header layout,Release 3.8.1 Update meson.build Co-authored-by: Cassidy James Blaede cassidy@elementary.io,1
939,Remove a duplicated line (#589),0.4043612,Fix visual issues with category icons by @danirabbit in link,We are checking the type in the previous condition. Silence the possible null.,0
940,gettext: Set the next version as action runner,0.42999238,Gettext: install git by @danirabbit in link,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
941,Update translation files,0.8622108,Updated translations,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
942,Remove unneded code,0.472874,Prevent unescaped XML entities from appearing in application names,Currently translated at 100.0% (225 of 225 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
943,Add command line option to fake updates (#434),0.5585613,Manually check for new updates,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
944,Prevent the daemon refreshing on every startup (#1272),0.6182865,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
945,Add margin to updated grid,0.4692728,Categories show as a grid instead of a list,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
946,Don't show share popover for OS updates (#373),0.5780536,Show Operating System Updates and Runtime Updates only if available by @meisenzahl in link,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
947,l10n: Correctly setup the locales (#1586),0.43772337,Show warnings when an app may not be localized by @danirabbit in link,Currently translated at 100.0% (137 of 137 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
948,Add polkit action to allow updates without admin prompt (#1305),0.6035696,Fix for notification not appearing when a restart is required,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
949,Release 3.2.0 (#1110),0.6226618,appcenter 3.2.0 is out! ,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
950,Revamp Office CSS (#905),0.50497746,Improve update badge styling and category styling,,0
951,Translated using Weblate (Uzbek),0.62234646,- Updated translations,,0
952,Fix a typo: improvments --> improvements (#1377),0.5526508,Minor fixes,Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
953,meson: explicit the filenames replacement as meson has issues with automagic,0.50063723,* Meson build system fixes,Currently translated at 100.0% (225 of 225 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
954,Pack the screenshot into a revealer.,0.6678752,Animate screenshot background while loading,Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
955,CategoryFlowBox: Refactor category making (#189),0.6351859,* Category graphics revamped,Currently translated at 88.8% (200 of 225 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
956,Banner: reduce method scope (#1619),0.48228034,Wrap links at the bottom pages instead of ellipsize,Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
957,New optional libunity support.,0.3764127,New features,Currently translated at 100.0% (225 of 225 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
958,Fix CI (#1937),0.5264053,Minor fixes,Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
959,Clean up AbstractAppList and AppListView (#418),0.5958395,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,Currently translated at 19.5% (26 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
960,Fixed translation credits.,0.70785,* Updated translations,,1
961,Cache list of Ubuntu driver packages (#1007),0.6011181,Install Linux kernel headers with NVIDIA drivers,,0
962,Add ISSUE_TEMPLATE.md,0.5102705,Metainfo Improvements by @danirabbit in link,,0
963,FlatpakBackend: Improve XML parsing efficiency (#1733),0.8876677,FlatpakBackend: Improve XML parsing efficiency by @davidmhewitt in link,,1
964,Only call update on backends which have updates available (#1129),0.5673052,Prevent ghost update notification when there are no updates available,,0
965,make categories not static,0.60125184,Categories show as a grid instead of a list,Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
966,AppInfoView: Make screenshot carousel full page width (#1572),0.68982,"Screenshot carousels fill the width of the window, showing more screenshots at once",Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
967,Refresh screenshots (#814),0.6256566,"Screenshot carousels fill the width of the window, showing more screenshots at once",Currently translated at 100.0% (133 of 133 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
968,Use symbolic find icon in no apps found view,0.5865724,Fix some apps incorrectly showing as not installed during search,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
969,Add Flatpak support (#971),0.8119224,Add support for Flatpak apps,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",1
