Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #178 from zeke/tail-the-logs,0.43176475,log AggregateErrors separately. Do not log errors from @octokit/webhooks twice (#1307) (53089f5),document tailing logs on heroku,0
document tailing logs on heroku,0.50614023,"Lots of logging improvements (#320), including adding context.log for logging in your event handlers (#321), req.log for logging in HTTP requests (#322), and improved logging of GitHub API requests (#351). See the logging docs for more information.",,0
Merge pull request #175 from soccerJoshNumberNine/patch-1,0.46164566,Update to Contributor Covenant v2 (#1515) (72b0531),Update LICENSE,0
Use commander for simulate command,0.5181144,"remove deprecated ""simulate"" command (739e3a1)",,0
Use receive api to deliver event,0.42596483,Limit webhook-event-check to known events in /app response (#1092) (28a4d43),,0
Add simulate as a subcommand,0.5583413,"remove deprecated ""simulate"" command (57587b8)",,0
Rename simulate script and fix lint errors,0.44989815,"remove deprecated ""simulate"" command (57587b8)",,0
Merge remote-tracking branch 'origin/master' into simulate,0.36415926,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master: (65 commits)   0.7.4   Update CHANGLEOG for 0.7.4   Fix bug introduced in 0.7.3   Consolidate Robot tests   Fix changelog for 0.7.3 release   0.7.3   Update changelog   Raise errors by default   Raise errors in tests   Wait for async events to resolve before returning   Fix lint errors   Expose method to create robot   Test with taking an argument and not   Ensure * event still works   Make Robot self-sustaining   Allow creating robot without a logger   Fix typo   Move default secret so it works for programatic uses   Test for manually delivering events   Define receive method for manually delivering events   ...,0
Update LICENSE,0.3801252,Security Update,,0
0.7.5,0.6969188,9.9.5 (2020-02-21),,0
chore(CHANGELOG): 0.7.5,0.5047705,See full changelog,,0
Merge pull request #171 from gr2m/master,0.46706724,Update to Contributor Covenant v2 (#1515) (72b0531),"allow to set PRIVATE_KEY with ""\n"" characters",0
"fix: allow to set PRIVATE_KEY with ""\n"" characters",0.7246686,remove unnecessary escaping in private key error message  (#862) (9dd9a15),,1
"test: allow to set PRIVATE_KEY with ""\n"" characters",0.55384517,"PRIVATE_KEY can now be a base64 encoded string, which make it a little easier to set in some deployment environments (#624) @tcbyrd",,0
Merge pull request #170 from strugee/patch-1,0.49680865,Update to Contributor Covenant v2 (#1515) (72b0531),Don't capitalize npm,0
Don't capitalize npm,0.45556304,package: npm audit (e2a87f8),,0
Merge pull request #168 from probot/fix-webhook-delivery,0.70734906,probot.webhook has been removed. Use probot.webhooks instead,Fix webhook delivery,1
0.7.4,0.7844972,9.7.0 (2019-12-19),,1
Update CHANGLEOG for 0.7.4,0.45814002,package: update deepmerge to version 4.1.0 (422f7da),,0
Fix bug introduced in 0.7.3,0.49997965,7.5.1 (2019-03-03),,0
Consolidate Robot tests,0.52773273,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Fix changelog for 0.7.3 release,0.61154294,See full changelog,,0
Merge pull request #165 from probot/receive,0.5763794,Make probot receive support complex Probot apps (#1714) (eff5553),Make it easier to test plugins,0
0.7.3,0.796924,9.7.0 (2019-12-19),,1
Update changelog,0.8046144,View full changelog,,1
Raise errors by default,0.507149,Making cacheErrors option optional (#616) @BPScott,Disable by passing catchErrors: true to Robot,0
Raise errors in tests,0.49859157,Tests updates,,0
Wait for async events to resolve before returning,0.53458774,Properly handle async errors in express. (#384),,0
Fix lint errors,0.34673274,error.code => error.status (#871) (f360c5f),,0
Expose method to create robot,0.48918992,"You can also use app.load(myProbotApp) instead of myProbotApp(robot), which is common in tests.",,0
Test with taking an argument and not,0.41449267,"Rewriting some tests: #676 @gupsho, #664 @AditShah",,0
Ensure * event still works,0.6070622,remove '*' event,,0
Make Robot self-sustaining,0.3397691,"robot.on('issues.opened', context => {","Instead of passing in the webhook handler, this adds an EventEmitter on Robot so it can do its own event handling.",0
Allow creating robot without a logger,0.49337798,probot.logger has been removed. Use probot.log instead,,0
Merge pull request #166 from JasonEtco/patch-1,0.51511836,Update to Contributor Covenant v2 (#1515) (72b0531),Fix typo,0
Move default secret so it works for programatic uses,0.4752295,merge Octokit Installation auth options with App default auth options (8a93205),,0
Test for manually delivering events,0.40940407,Limit webhook-event-check to known events in /app response (#1092) (28a4d43),,0
Define receive method for manually delivering events,0.36871102,Fix misspellings of receive (#783) @FalconWiz,,0
Merge branch 'apps',0.46586752,    context.github.issues.getAll.endpoint.merge(context.repo()),apps:   0.7.2,0
Merge pull request #164 from probot/apps,0.6113698,Make probot receive support complex Probot apps (#1714) (eff5553),Use updated github-app package,0
0.7.2,0.7956499,9.7.0 (2019-12-19),,1
Update apis and docs to use github-apps module,0.6162894,Support GitHub Enterprise Server in GitHub App Manifest flow implementation (#902) (66a3b14),,0
Update to github-app depenedency,0.64152586,setup: support registration using an existing GitHub app (#1345) (d907bbd),,0
Link to PR from changelog,0.65772414,View full changelog,,0
Update dates for releases,0.5549958,Security Update,h/t @mcmahonjohn,0
Merge pull request #162 from kytrinyx/deprecation-typo,0.48720697,update bunyan-format and remove earlier type assertion patch (61c05ea),Fix typo in deprecation warning,0
Fix typo in deprecation warning,0.76868474,remove redundant string in deprecation warning (#1336) (e0760b0),"The deprecation warning boiled down to: APP_ID is deprecated, set APP_ID instead. The deprecated environment variable is named INTEGRATION_ID.",1
Merge pull request #160 from hiimbex/patch-1,0.46547282,Update to Contributor Covenant v2 (#1515) (72b0531),Update Documentation,0
changing doc again,0.42148417,BREAKING CHANGES,,0
Merge pull request #161 from probot/fix-context,0.6220821,Implement probot-config on context.config (#619) (3f0491f),Fix error when receiving events,0
0.7.1,0.7793383,9.7.0 (2019-12-19),,1
Update changelog for 0.7.1,0.6602932,View the full changelog,,0
Remove getter for backward compatability,0.47767207,remove deprecated catchErrors constructor option (4a740ce),"This is actually causing an error, so just going to assume that the bump to 0.7.0 is enough to communicate the breaking change",0
Failing test to show issue with Context,0.46878183,context.event has been removed. Use context.name instead,,0
Update the readme,0.5565529,9.14.1 (2020-08-21),,0
Merge remote-tracking branch 'origin/master',0.4499514,    context.github.issues.getAll.endpoint.merge(context.repo()),origin/master:   Rename a reference to the combined context,0
Merge pull request #159 from kytrinyx/doc-refs,0.4682626,Update to Contributor Covenant v2 (#1515) (72b0531),Rename a reference to the combined context,0
0.7.0,0.75527656,9.7.0 (2019-12-19),,1
Update Changelog for v0.7.0,0.7123852,View the full changelog,,1
Rename a reference to the combined context,0.4240488,context.event has been removed. Use context.name instead,"In #158 the event and context arguments to the callback got combined into one. The documentation was still referring to the event object, which is no longer present.",0
Merge pull request #158 from probot/merge-event-context,0.52230704,Make probot receive support complex Probot apps (#1714) (eff5553),Merge event and context arguments,0
Document deprecation warning,0.725019,This deprecation warning caused this update,,1
Warn if callback takes 2 args,0.51753193,warn on passing in unknown commands (f368013),,0
Remove localtunnel dependency,0.58772755,Run $ npm uninstall localtunnel to remove the old client,added in 82f75cb6d27b9494dff3256c580a9f8c63c03469,0
Merge event and context arguments,0.5834344,context.event has been removed. Use context.name instead,,0
Merge pull request #157 from probot/retry-tunnel,0.5303818,Make probot receive support complex Probot apps (#1714) (eff5553),Retry localtunnel,0
Test localtunnel and retry if it failed,0.43696445,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Add ping route,0.40289378,"app.route() has been removed. Use the getRouter() argument from the app function instead: (app, { getRouter }) => { ... }",,0
Move tunnel code into a separate file,0.45952666,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Merge pull request #153 from probot/release-0.6.0,0.6673629,"remove update-notifier (#1706) (05297fb), closes /github.com/probot/probot/issues/1102#issuecomment-570598406",Release v0.6.0,0
Add title,0.2958642,"  owner,",,0
Add changelog,0.7902585,View full changelog,,1
Merge remote-tracking branch 'origin/master' into release-0.6.0,0.4517957,    context.github.issues.getAll.endpoint.merge(context.repo()),"origin/master:   Use shared es lint config   Relax node version   Add serializer for repository object   Fix env var name for deprecated INTEGRATION_ID   Update name from ""GitHub Integrations"" to ""GitHub Apps""",0
Use shared es lint config,0.40758348,Check out the Config extension  for sharing configs between between repositories from the team at Sentry. (#390),,0
Relax node version,0.648077,require Node 10.21+,,0
Merge pull request #156 from probot/serializers,0.5291003,Deprecates new Probot({ id }) (a94fdca),Add serializer for repository object,0
Add serializer for repository object,0.5173105,🕵️‍♀️ Throw informative error if payload is missing repository when calling context.repo() (#508),,0
Fix env var name for deprecated INTEGRATION_ID,0.4987445,"remove deprecation messages about no longer used environment variables ""IGNORED_ACCOUNTS"" and ""DISABLE_STATS"" (b699d7f)",,0
Merge pull request #154 from probot/github-app,0.56748635,github: provide default ProbotOctokit (#1169) (0bb1d19),"Update name to ""GitHub Apps""",0
"Update name from ""GitHub Integrations"" to ""GitHub Apps""",0.62124515,"Fix link to ""Create the GitHub App"" (#786) @chadfawcett",,0
0.6.0,0.74897665,9.6.0 (2019-10-23),,1
Merge pull request #151 from probot/greenkeeper/github-integration-2.0.0,0.57520187,github: provide default ProbotOctokit (#1169) (0bb1d19),Update github-integration to the latest version 🚀,0
fix(package): update github-integration to version 2.0.1,0.60258543,Update the node-github client to version 12.0.3 (#340),Closes #151,0
update response format in docs,0.4153825,"    .reply(200, ""terms: 🚧"");",,0
Merge pull request #152 from probot/error-handling,0.5590551,Make probot receive support complex Probot apps (#1714) (eff5553),Catch and log errors from plugins,0
Update to handle v9 response format,0.48122752,update to @octokit/rest to v17,,0
Catch and log errors from plugins,0.5072174,log AggregateErrors separately. Do not log errors from @octokit/webhooks twice (#1307) (53089f5),,0
Bump github version,0.5558934,trigger release to update docs on probot.github.com (4c88da9),,0
fix(package): update github-integration to version 2.0.0,0.60592973,Update the node-github client to version 12.0.3 (#340),,0
Merge pull request #143 from stkent/patch-1,0.49415842,Update to Contributor Covenant v2 (#1515) (72b0531),Fix typo in plugins documentation,0
Merge pull request #144 from stkent/patch-2,0.51550376,Update to Contributor Covenant v2 (#1515) (72b0531),Update docs on running plugins locally,0
