Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
686,msauth: use default OS account when enabled,0.5370071,Allow users to select the type of interactive authentication flow for the Microsoft auth stack (#210),Update our MSAL.NET dependency to 4.37 from 4.31. This should come with the following updates/fixes that we care about:  Can set embedded web view (legacy) window title to custom message Fixes some problems with WAM dialogs appearing behind parent windows Moves WAM to no longer being experimental Better MSA-PT support when used with WAM Numerous performance improvements with authority discovery Various WAM bug fixes  Fixes #239,0
687,Merge pull request #501 from mjcheetham/noproxy-globs,0.47198567,GHES OAuth support (#354),Remove line from README stating we don't deploy our debian packages to official Microsoft feeds.,0
688,bitbucket: add Avalonia-based UI helper for BB,0.61048526,Introduce the Bitbucket host provider with Windows GUI (#37),Recommend testing of impacted projects with UI changes.,0
689,diagnose: add networking diagnostic tests,0.53101015,Add new diagnose command to help debug problems in the wild (#463),Replace Microsoft in GCM namespaces/file names,0
690,Merge pull request #208 from microsoft/master,0.49819964,Add workaround for Windows Broker (WAM) running as admin (#344),,0
691,address feedback from Azure Identity team,0.63738394,Access Azure storage account using service principle credentials (#851),This change updates the following project/directory names according to the below: Microsoft.Git.CredentialManager --> Core Microsoft.Git.CredentialManager.Tests --> Core.Tests Microsoft.Git.CredentialManager.UI --> Core.UI Microsoft.Git.CredentialManager.UI.Avalonia --> Core.UI.Avalonia Shared.UI.Windows --> Core.UI.Windows,0
692,Merge pull request #22 from mjcheetham/tracing-tweaks,0.44455427,@WormJim ,Updated the following namespaces: TestInfrastructure --> GitCredentialManager.Tests Microsoft.Git.CredentialManager --> GitCredentialManager Microsoft.Git.CredentialManager.Tests --> GitCredentialManager.Tests Microsoft.Git.CredentialManager.UI --> GitCredentialManager.UI Microsoft.Git.CredentialManager.UI.Avalonia --> GitCredentialManager.UI Shared.UI.Windows --> GitCredentialManager.UI Git-Credential-Manager --> GitCredentialManager,0
693,Add GitHub host provider with basic TTY cred prompts,0.7582984,Git Host Providers:,This change updates the following assembly names: Microsoft.Git.CredentialManager --> gcmcore Microsoft.Git.CredentialManager.UI --> gcmcoreui Microsoft.Git.CredentialManager.UI.Avalonia --> gcmcoreuiavn Shared.UI.Windows --> gcmcoreuiwpf It also updates the corresponding xaml/iss files with the new names.,1
694,Merge pull request #354 from mjcheetham/ghes-oauth,0.5353818,GHES OAuth support (#354),,0
695,Merge pull request #30 from mjcheetham/native-tty,0.41011953,@WormJim , add pat as possible option to credential.gitHubAuthModes add pat as possible option to GCM_GITHUB_AUTHMODES fix formatting,0
696,bitbucket: only show URL if not Bitbucket Cloud,0.69446456,Updated Bitbucket credential UI to show the URL of the Bitbucket Server or Data Center instance if applicable (#713),Remove auto-detection progress/info message,0
697,GCM Release (#994),0.61442703,Distribute GCM as a dotnet tool (#886),"Remove the ""info: detecting host provider for 'URL'..."" message that is only causing noise for users. Fixes #492",0
698,Merge pull request #800 from GitCredentialManager/dependabot/nuget/src/shared/Core/Newtonsoft.Json-13.0.1,0.4653687,Align with dotnet-supported Linux distributions (https://github.com/GitCredentialManager/git-credential-manager/pull/953),Update README to list versions of Git that we are/not compatible with,0
699,build(deps): bump actions/upload-artifact from 2 to 3,0.497025,Speed up build graph (#924),,0
700,Merge pull request #9 from mjcheetham/generic-provider,0.42321035,Updated generic provider to support all protocols (#712),"Add a section to the README document that lists versions of Git that GCM is known to have problems with, such as 2.26.2 that broke credential configuration parsing.",0
701,Rename main executable to GCM Core to make SxS easier,0.6837553,- Renamed the main executable from git-credential-manager to git-credential-manager-core to allow for easier side-by-side use with Java GCM and Windows GCM during the preview (#70),Set up infrastructure for wingetcreate,0
702,Merge pull request #591 from hickford/gitlab,0.51920164,@hickford,Updating inno installer metadata to align with the specification outlined in https://github.com/github/git-fundamentals/issues/700. Also adding appropriate quotations to Installer.Windows.csproj to handle paths with spaces.,0
703,Apply suggestions from code review,0.68209136,"- Codebase and build improvements (#29, #33)",Cut new GCM release,0
704,github: merge .UI.Avn and .UI in to GitHub,0.619318,- GitHub,wingetcreate is a Windows exe and thus must be run on Windows. Updating our release-winget workflow accordingly.,0
705,build(deps): bump Newtonsoft.Json in /src/shared/Core,0.3584053,Codebase and build improvements (#49),Speed up host provider auto-detection and make more robust,0
706,Swap order to match GitLab UI,0.5706486,- GitHub,"Speed up the auto-detection mechanism in the HostProviderRegistry by setting a short(er) timeout on the probing network call (2 seconds). The default value from the framework is otherwise 100 seconds(!). We introduce a setting for the user to be able to configure this timeout value with the granularity of 1 millisecond. Another problem that occured with this network call was crashes due to TLS configuration issues. The network call was not wrapped in a try-catch block which meant that the entire process would crash if there was a problem. This isn't ideal for what is supposed to be a ""best effort"" feature. Here we wrap the HEAD call in a try-catch and display an appropriate warning message to the user. For completeness, add documentation that explains the auto-detection feature, how to configure the timeout, and how to disable this network call.",0
707,trace2: guard against null pipe client in dispose,0.9798918,trace2: guard against null pipe client in dispose (#1135),"Speed up HTTP HEAD calls made via the HeadAsync extension method by only waiting until the headers have been received, rather than the entire message content.",1
708,libsecret: don't write out identical creds,0.49421033,Allow use of older versions of libsecret such as in Ubuntu 18.04 (#244),Add missing assemblies/files to Windows installer,0
709,Merge pull request #905 from mjcheetham/pkgicon,0.42851108,"Add an OAuth2 client implementation with PKCE support (#99, #102)",Added missing quotes in WSL instructions,0
710,Add pre build step,0.4745881,Codebase and build improvements (#49),"Add missing assemblies and files to the Windows installer setup script. Since the introduction of the shared UI view models between WPF and Avalonia, we neglected to include the new assemblies in the Windows installer package! Also include the NOTICE file that was left out.",0
711,issue templates: remove core suffix (#1180),0.99999976,issue templates: remove core suffix (#1180),Add explicit GitHub device code authentication option,1
712,Merge pull request #713 from mjcheetham/bb-links,0.48381752,Check for broken links in documentation (#700),"Update documentation to include the new browser and device authentication modes for GitHub. The old oauth value expands to both browser, device for compatibility.",0
713,docs: fix path in docs/rename.md (#1115),0.60982203,docs: call out different GCM install paths in WSL docs (#1168),"Add the device code option to the Avalonia and WPF helper UI applications for GitHub. This includes adding a new explicit ""device code"" button to the primary authentication prompt view, and a new device code display prompt.",0
714,Add ability to override host provider from configuration,0.73969287,"- Allow overriding the selection of host provider; also supports GitHub Enterprise scenarios (configuration option, migration guide for users of the credential.authority setting) (#59)","Implement an explicit OAuth device code authentication mode for the GitHub host provider. Previously the 'web browser' option combined both the interactive/browser based flow (when a UI was present), and a TTY-based device code flow. This change allows users to select the device code flow even when they have a desktop/UI session present. This is useful to workaround possible problems with the browser loopback/redirect mechanism.",1
715,Add explicit framework,0.4610014,Codebase and build improvements (#49),One of the commands for WSL configuration was missing quotes which resulted in invalid configuration.,0
716,Merge pull request #404 from mjcheetham/os-config,0.41374516,Mac installer will now unlink the Java GCM via Homebrew if installed (#45),"Consolidate all the UI helper options for the GitHub prompt view in to an Options class (rather than bloat the execution handler with more arguments). Also fix a bug whereby the GitHub host provider would attempt to invoke the UI helper with an --all option when all authentication modes are available, but no such option is available! This option was only available on the old WPF UI helper, and was never carried forward to the Avalonia UI.",0
