Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
run nft compare CI only on main (#326),0.40857384,fix(cli): ci detection (#3605) by @tknickman,We no longer need to run this on every PR,0
print benchmark results in readable way (#323),0.52748245,Simplify benchmark warmup by @alexkirsz in link,,0
really benchmark Next.js in CI (#324),0.71925664,Update Next.js dependency for the TP benchmark by @alexkirsz in link,,1
chore(turbo-ignore): add console message of an unfriendly error (#1871),0.93306834,chore(turbo-ignore): add console message of an unfriendly error by @t-i-0414 in link,issue Fixes #1859  description fix above issue by adding console message. Co-authored-by: Mehul Kar 490968+mehulkar@users.noreply.github.com,1
Benchmark Next.js 11 and 12 (#304),0.7590955,Update Next.js dependency for the TP benchmark by @alexkirsz in link,"This implements benchmark support for Next.js 12. Next.js (the tool) expects to be able to resolve from the next package in the cwd, so it must be installed alongside the other node_modules in the test.  prepare was added to the Bundler trait to handle this case. Test Plan: TURBOPACK_BENCH_ALL=all cargo bench -p next-dev Co-authored-by: Alex Kirszenberg 1621758+alexkirsz@users.noreply.github.com Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",1
Add degit instructions for all examples (#1884),0.84162986,Add degit instructions for all examples by @mehulkar in link,Fixes #1852 Fixes #1781 Fixes #1738 Fixes #1600 (and others like it),1
publish 1.4.6 to registry,0.8325232,publish 1.7.4 to registry by @Turbobot,,1
feat: go1.19.1,0.612862,feat(turborepo): Report more details when go-turbo exits by @gsoltis in link,bump goreleaser v1.11.2 bump cosign 1.11.1 Signed-off-by: Artur Troian troian.ap@gmail.com,0
fix(deps): update dependency react-hot-toast to v2.3.0 (#1875),0.9659163,fix(deps): update dependency react-hot-toast to v2.3.0 by @renovate in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,1
fix runtime code for server rendered content source (#315),0.47881687,fix(codemod): don’t set outputs for cache:false by @tknickman in link,move transition into turbopack,0
use larger github actions runners for benchmarks (#320),0.6802132,Drop macos run of large benchmark on github actions. by @gsoltis in link,,0
Benchmark against Vite (#299),0.66157806,Benchmarks update (#3045) by @alexkirsz in link,"This adds a comparison against Vite to our benchmark suite, running the startup, change, and restart benchmarks. Test Plan: cargo bench Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",0
Don't special case version command (#1870),0.7793474,Don't special case version command by @gsoltis in link,"We don't have a turbo version command, so don't special case it in argument parsing. Fixes #1839  This is superceded by #1792",1
fix benchmark compare actions (#318),0.6627197,Fix existing benchmarks by @gsoltis in link,"The benchmark github action didn't correctly copy and use the executables used in benchmarks via CARGO_BIN_EXE_. This adds a CARGO_BIN_EXE_ runtime override to the github action to allow to use correct executable. It will show correct results for next-dev benchmarks too, e. g. here an example of reverting #295 ",0
fix(deps): update dependency ora to v4.1.1 (#1854),0.8991753,fix(deps): update dependency ora to v4.1.1 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | ora | 4.0.4 -> 4.1.1 |  |  |  |  | Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Renovate will not automatically rebase this PR, because other commits have been found. 🔕 Ignore: Close this PR and you won't be reminded about these updates again. [ ] If you want to rebase/retry this PR, click this checkbox. ⚠ Warning: custom changes will be lost. This PR has been generated by Mend Renovate. View repository job log here.",1
fix(eslint): exclude variables in rule (#1865),0.9097991,fix(eslint): exclude variables in rule by @tknickman  in link,Co-authored-by: tknickman tom.knickman@vercel.com,1
improve HMR update performance (#295),0.55593723,Performance improvements,avoid cloning Strings and reading/calling many functions when building ecmascript chunk content introduce ReadRef to allow storing snapshot of a value in values use snapshot trees to allow caching more function calls and reads Before: updated in 35ms (18 tasks) updated in 34ms (18 tasks) updated in 37ms (18 tasks) updated in 31ms (18 tasks) updated in 40ms (19 tasks) updated in 37ms (18 tasks) updated in 37ms (18 tasks) updated in 34ms (18 tasks) updated in 35ms (18 tasks) updated in 52ms (18 tasks) After: updated in 6.105ms (19 tasks) updated in 5.279ms (18 tasks) updated in 10.471ms (19 tasks) updated in 6.863ms (18 tasks) updated in 4.593ms (18 tasks) updated in 4.173ms (18 tasks) updated in 5.352ms (18 tasks) updated in 10.69ms (18 tasks) updated in 5.065ms (18 tasks) updated in 6.309ms (19 tasks) a 5x performance improvement,0
Parameterize devserver used in benchmarks (#298),0.5055442,Run the benchmark after every release by @gsoltis in link,"This implements the basics of parameterizing the tool/devserver used in these tests. Following PRs will implement benchmarking of Vite, bun, Parcel, etc. Test Plan: cargo bench -p next-dev and verify no change in performance.",0
Benchmark restart time for dev server (#244),0.52804357,Run the benchmark after every release by @gsoltis in link,"This implements a benchmark of restarting the devserver after successfully starting it and shutting it down. Question/TODO: Since our goal is metrics that don't scale with project size, should we assert that the small/medium benchmark results don't differ? Test Plan: cargo bench -p next-dev",0
Basic change bench for dev server (#297),0.5047748,Run the benchmark after every release by @gsoltis in link,"This builds on #240, starting up a server and then benchmarking the response to a small file change. This change does not introduce nor remove any dependencies. A followup benchmark should do so. Test Plan: cargo bench -p next-dev Co-authored-by: Tobias Koppers 1365881+sokra@users.noreply.github.com",0
Test benchmark cases in separate job in quick test (#313),0.5503559,"split tests into two steps, report ok and done separately (#3646) by @sokra",,0
Test benchmark cases in separate job (#311),0.5260269,"split tests into two steps, report ok and done separately (#3646) by @sokra",Move benchmark test into separate job and run them for windows and macOS too,0
chore(deps): update dependency @types/react to v17.0.49 (#1833),0.91424614,chore(deps): update dependency @types/react to v17.0.49 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | @types/react (source) | 17.0.48 -> 17.0.49 |  |  |  |  | Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Renovate will not automatically rebase this PR, because other commits have been found. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. ⚠ Warning: custom changes will be lost. This PR has been generated by Mend Renovate. View repository job log here.",1
fix(deps): update dependency eslint-plugin-react to v7.31.6 (#1834),0.97588277,fix(deps): update dependency eslint-plugin-react to v7.31.8 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | eslint-plugin-react | 7.31.0 -> 7.31.6 |  |  |  |  | Release Notes jsx-eslint/eslint-plugin-react module Compare Source Fixed  [module]: module and module both work on module and module (#​3388 @​ljharb) [module]: data-* attributes can have numbers (#​3390 @​sjarva) [module]: add more audio/video attributes (#​3390 @​sjarva) [module]: move allowfullscreen to case ignored attributes (#​3390 @​sjarva) [module]: fill works on line, mask, and use elements (#​3390 @​sjarva) [module]: add onMouseMoveCapture as valid react-specific attribute (#​3390 @​sjarva) [module]: make onLoad and onError be accepted on more elements (#​3390 @​sjarva)  Changed  [Docs] [module]: add a mention about using ignores properties with libraries that add props (#​3390 @​sjarva)  module Compare Source Fixed  [module]: add properties module, module, module, and pointer events (#​3385 @​sjarva) [module]: add module property (#​3385 @​sjarva) [module]: add touch and media event related properties (#​3385 @​sjarva) [module]: module is always an acceptable prop; iframes have module; video has module (#​3385 @​ljharb)  module Compare Source Fixed  [module]: support module on inputs (#​3383 @​ljharb)  module Compare Source Fixed  [module]: add SVG and meta properties (#​3381 @​AhmadMayo)  module Compare Source Fixed  [module]: avoid a crash with optional chaining (#​3371 @​ljharb) [module]: avoid a crash with spread props (#​3376 @​ljharb) [module]: properly recognize valid data- and aria- attributes (#​3377 @​sjarva) [module]: properly recognize unknown HTML/DOM attributes (#​3377 @​sjarva)  Changed  [Docs] [module]: replace ref string with ref variable (#​3375 @​Luccasoli) [Refactor] [module]: improve jsdoc; extract logic to separate functions (#​3377 @​sjarva) [Refactor] [module]: update DOM properties to include also one word properties (#​3377 @​sjarva)  module Compare Source Fixed  [module]: fix detecting missing key in module's mapping function (#​3369 @​sjarva) [module]: coerce strategy now allows a ternary (#​3370 @​sjarva)  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ] If you want to rebase/retry this PR, click this checkbox. This PR has been generated by Mend Renovate. View repository job log here.",1
